GCA_017356705.2	Burkholderia	pseudomallei
GCA_017356725.2	Burkholderia	pseudomallei
GCA_020887275.1	Burkholderia	sp.
GCA_024298805.1	Burkholderia	sp.
GCA_029762415.1	Burkholderia	gladioli
GCA_040954445.1	Burkholderia	sp.
GCA_048918525.1	Burkholderia	gladioli
GCA_051027405.1	Burkholderia	stagnalis
GCA_055387565.1	Burkholderia	pseudomallei
GCA_056494915.1	Paraburkholderia	caledonica
GCA_059696275.1	Burkholderia	sp.
GCA_964417475.2	Burkholderia	pseudomallei
GCA_965199415.1	Burkholderia	pseudomallei
GCA_965199775.1	Burkholderia	pseudomallei
GCA_965217235.1	Burkholderia	multivorans
GCA_965217245.1	Burkholderia	multivorans
GCA_980298765.1	Burkholderia	pseudomallei
GCF_000009485.1	Burkholderia	cenocepacia
GCF_000010545.1	Burkholderia	multivorans
GCF_000011545.1	Burkholderia	pseudomallei
GCF_000011705.1	Burkholderia	mallei
GCF_000012365.1	Burkholderia	thailandensis
GCF_000012785.1	Burkholderia	pseudomallei
GCF_000012945.1	Burkholderia	lata
GCF_000013645.1	Paraburkholderia	xenovorans
GCF_000015465.1	Burkholderia	mallei
GCF_000015605.1	Burkholderia	mallei
GCF_000015625.1	Burkholderia	mallei
GCF_000015905.1	Burkholderia	pseudomallei
GCF_000015925.1	Burkholderia	pseudomallei
GCF_000016205.1	Burkholderia	vietnamiensis
GCF_000018505.1	Burkholderia	multivorans
GCF_000019505.1	Burkholderia	orbicola
GCF_000019925.1	Burkholderia	ambifaria
GCF_000020045.1	Paraburkholderia	phymatum
GCF_000020125.1	Paraburkholderia	phytofirmans
GCF_000022645.2	Burkholderia	glumae
GCF_000092885.1	Paraburkholderia	atlantica
GCF_000194745.1	Burkholderia	gladioli
GCF_000198775.1	Mycetohabitans	rhizoxinica
GCF_000203915.1	Burkholderia	ambifaria
GCF_000203955.1	Burkholderia	cenocepacia
GCF_000236065.1	Burkholderia	sp.
GCF_000236215.2	Burkholderia	cenocepacia
GCF_000260515.1	Burkholderia	pseudomallei
GCF_000262695.1	Burkholderia	sp.
GCF_000292915.1	Burkholderia	cepacia
GCF_000294635.1	Burkholderia	pseudomallei
GCF_000300095.1	Paraburkholderia	phenoliruptrix
GCF_000385525.1	Burkholderia	thailandensis
GCF_000402035.1	Caballeronia	insecticola
GCF_000439695.1	Burkholderia	pseudomallei
GCF_000494855.1	Burkholderia	pseudomallei
GCF_000511895.1	Burkholderia	pseudomallei
GCF_000511915.1	Burkholderia	pseudomallei
GCF_000520895.1	Burkholderia	pseudomallei
GCF_000521645.1	Burkholderia	pseudomallei
GCF_000522545.2	Paraburkholderia	caribensis
GCF_000567905.1	Burkholderia	thailandensis
GCF_000567925.1	Burkholderia	thailandensis
GCF_000567945.1	Burkholderia	thailandensis
GCF_000583835.1	Burkholderia	pseudomallei
GCF_000701165.1	Burkholderia	cepacia
GCF_000705535.2	Burkholderia	seminalis
GCF_000706745.1	Burkholderia	thailandensis
GCF_000755725.1	Burkholderia	cenocepacia
GCF_000755765.1	Burkholderia	pseudomallei
GCF_000755785.1	Burkholderia	mallei
GCF_000755805.1	Burkholderia	cepacia
GCF_000755825.1	Burkholderia	pseudomallei
GCF_000755845.1	Burkholderia	mallei
GCF_000755865.1	Burkholderia	mallei
GCF_000755885.1	Burkholderia	mallei
GCF_000755905.1	Burkholderia	pseudomallei
GCF_000755925.1	Burkholderia	pseudomallei
GCF_000755945.1	Burkholderia	pseudomallei
GCF_000755965.1	Burkholderia	pseudomallei
GCF_000755985.1	Burkholderia	oklahomensis
GCF_000756005.1	Burkholderia	multivorans
GCF_000756025.1	Burkholderia	mallei
GCF_000756045.1	Paraburkholderia	xenovorans
GCF_000756065.1	Burkholderia	pseudomallei
GCF_000756085.1	Burkholderia	pseudomallei
GCF_000756125.1	Burkholderia	pseudomallei
GCF_000756145.1	Burkholderia	pseudomallei
GCF_000756165.1	Burkholderia	pseudomallei
GCF_000756185.1	Burkholderia	pseudomallei
GCF_000757015.2	Burkholderia	pseudomallei
GCF_000757035.2	Burkholderia	pseudomallei
GCF_000762285.1	Burkholderia	mallei
GCF_000764575.1	Burkholderia	pseudomallei
GCF_000764595.1	Burkholderia	thailandensis
GCF_000764955.1	Burkholderia	cenocepacia
GCF_000765375.1	Burkholderia	thailandensis
GCF_000770395.1	Burkholderia	pseudomallei
GCF_000770455.1	Burkholderia	pseudomallei
GCF_000770495.1	Burkholderia	pseudomallei
GCF_000770515.1	Burkholderia	pseudomallei
GCF_000770535.1	Burkholderia	pseudomallei
GCF_000770565.1	Burkholderia	pseudomallei
GCF_000808035.2	Burkholderia	thailandensis
GCF_000828875.1	Caballeronia	cordobensis
GCF_000835205.1	Burkholderia	plantarii
GCF_000953095.1	Burkholderia	pseudomallei
GCF_000954175.1	Burkholderia	pseudomallei
GCF_000959125.1	Burkholderia	pseudomallei
GCF_000959145.1	Burkholderia	pseudomallei
GCF_000959165.1	Burkholderia	mallei
GCF_000959185.1	Burkholderia	pseudomallei
GCF_000959205.1	Burkholderia	pseudomallei
GCF_000959225.1	Burkholderia	pseudomallei
GCF_000959245.1	Burkholderia	ubonensis
GCF_000959265.1	Burkholderia	pseudomallei
GCF_000959285.1	Burkholderia	pseudomallei
GCF_000959305.1	Burkholderia	pseudomallei
GCF_000959325.1	Burkholderia	humptydooensis
GCF_000959345.1	Burkholderia	pseudomallei
GCF_000959365.1	Burkholderia	oklahomensis
GCF_000959405.1	Burkholderia	mallei
GCF_000959425.1	Burkholderia	thailandensis
GCF_000959445.1	Burkholderia	vietnamiensis
GCF_000959465.1	Burkholderia	mallei
GCF_000959485.1	Burkholderia	mallei
GCF_000959505.1	Burkholderia	dolosa
GCF_000959525.1	Burkholderia	multivorans
GCF_000959545.1	Burkholderia	ambifaria
GCF_000959605.1	Burkholderia	thailandensis
GCF_000959625.1	Burkholderia	mallei
GCF_000959725.1	Burkholderia	gladioli
GCF_000960995.1	Burkholderia	glumae
GCF_000961515.1	Paraburkholderia	fungorum
GCF_000974835.2	Burkholderia	cepacia
GCF_001028665.1	Burkholderia	pyrrocinia
GCF_001029145.1	Burkholderia	contaminans
GCF_001277875.1	Burkholderia	pseudomallei
GCF_001277895.1	Burkholderia	pseudomallei
GCF_001277975.1	Burkholderia	pseudomallei
GCF_001293045.1	Burkholderia	sp.
GCF_001318245.1	Burkholderia	pseudomallei
GCF_001411495.1	Burkholderia	cepacia
GCF_001411805.1	Burkholderia	plantarii
GCF_001449005.1	Paraburkholderia	caribensis
GCF_001484665.1	Burkholderia	cenocepacia
GCF_001513745.1	Burkholderia	humptydooensis
GCF_001522105.2	Burkholderia	oklahomensis
GCF_001522135.2	Burkholderia	oklahomensis
GCF_001522585.2	Burkholderia	sp.
GCF_001522635.2	Burkholderia	mayonis
GCF_001523745.2	Burkholderia	mayonis
GCF_001523915.2	Burkholderia	sp.
GCF_001524445.2	Burkholderia	savannae
